date,depot_id,week_number,orders_last_day,orders_7d_rolling_avg,orders_28d_rolling_avg,day_of_week,is_holiday,active_customers,customer_mix_hash,avg_order_value,is_peak_season,orders_next_day
2024-07-13,D02,28,4078,3981.86,4008.43,5,False,494,0.2528,41.87,False,3202
2024-07-14,D02,28,4464,3959.86,4002.46,6,False,417,0.2572,45.24,False,3765
2024-07-15,D02,29,3202,3897.57,3984.21,0,False,504,0.2601,36.87,False,4168
2024-07-16,D02,29,3765,3935.71,4008.61,1,False,478,0.2501,45.96,False,4173
2024-07-17,D02,29,4168,3950.0,4018.96,2,False,448,0.264,41.12,False,4440
2024-07-18,D02,29,4173,3993.43,4019.04,3,False,512,0.2544,32.62,False,4134
2024-07-19,D02,29,4440,4041.43,4036.29,4,False,485,0.2535,41.53,False,4729
2024-07-20,D02,29,4134,4049.43,4039.21,5,False,498,0.2549,31.99,False,3350
2024-07-21,D02,29,4729,4087.29,4036.18,6,False,512,0.2537,36.58,False,4060
2024-07-22,D02,30,3350,4108.43,4036.11,0,False,523,0.25,38.32,False,4066
2024-07-23,D02,30,4060,4150.57,4040.32,1,False,492,0.2506,35.46,False,3995
2024-07-24,D02,30,4066,4136.0,4032.32,2,False,512,0.2525,36.48,False,4104
2024-07-25,D02,30,3995,4110.57,4030.79,3,False,450,0.2559,31.83,False,4143
2024-07-26,D02,30,4104,4062.57,4035.21,4,False,509,0.2543,35.86,False,4721
2024-07-27,D02,30,4143,4063.86,4048.07,5,False,457,0.2457,33.49,False,3737
2024-07-28,D02,30,4721,4062.71,4045.04,6,False,487,0.2458,41.93,False,3675
2024-07-29,D02,31,3737,4118.0,4049.07,0,False,464,0.2442,37.45,False,4237
2024-07-30,D02,31,3675,4063.0,4031.04,1,False,532,0.2448,36.06,False,3977
2024-07-31,D02,31,4237,4087.43,4042.54,2,False,487,0.2508,34.67,False,3526
2024-08-01,D02,31,3977,4084.86,4034.86,3,False,494,0.2547,39.47,False,4226
2024-08-02,D02,31,3526,4002.29,4019.89,4,False,534,0.2521,30.29,False,4732
2024-08-03,D02,31,4226,4014.14,4027.32,5,False,498,0.2463,46.61,False,3625
2024-08-04,D02,31,4732,4015.71,4031.39,6,False,521,0.2546,32.45,False,3708
2024-08-05,D02,32,3625,3999.71,4030.93,0,False,466,0.2478,31.51,False,4061
2024-08-06,D02,32,3708,4004.43,4038.43,1,False,511,0.2615,35.81,False,3693
2024-08-07,D02,32,4061,3979.29,4038.18,2,False,541,0.2585,29.04,False,4244
2024-08-08,D02,32,3693,3938.71,4031.89,3,False,499,0.2489,34.64,False,3329
2024-08-09,D02,32,4244,4041.29,4036.89,4,True,504,0.2391,42.28,False,4797
2024-08-10,D02,32,3329,3913.14,4010.14,5,False,500,0.2511,36.3,False,3449
2024-08-11,D02,32,4797,3922.43,4022.04,6,False,488,0.2427,38.68,False,3872
2024-08-12,D02,33,3449,3897.29,4030.86,0,False,468,0.2509,40.28,False,4224
2024-08-13,D02,33,3872,3920.71,4034.68,1,False,493,0.2612,35.02,False,4002
2024-08-14,D02,33,4224,3944.0,4036.68,2,False,436,0.2499,41.96,False,4243
2024-08-15,D02,33,4002,3988.14,4030.57,3,False,536,0.2605,36.58,False,3965
2024-08-16,D02,33,4243,3988.0,4023.54,4,False,557,0.2566,39.85,False,4487
2024-08-17,D02,33,3965,4078.86,4017.5,5,False,501,0.2655,46.54,False,3525
2024-08-18,D02,33,4487,4034.57,4008.86,6,False,525,0.2558,40.46,False,3728
2024-08-19,D02,34,3525,4045.43,4015.11,0,False,480,0.2503,34.98,False,4084
2024-08-20,D02,34,3728,4024.86,4003.25,1,False,521,0.2557,38.95,False,4329
2024-08-21,D02,34,4084,4004.86,4003.89,2,False,477,0.2501,35.03,False,3772
2024-08-22,D02,34,4329,4051.57,4015.82,3,False,509,0.2556,50.66,False,4162
2024-08-23,D02,34,3772,3984.29,4003.96,4,False,499,0.2547,33.13,False,4668
2024-08-24,D02,34,4162,4012.43,4004.64,5,False,532,0.2533,38.79,False,3854
2024-08-25,D02,34,4668,4038.29,4002.75,6,False,469,0.2447,35.18,False,3692
2024-08-26,D02,35,3854,4085.29,4006.93,0,False,531,0.2511,48.45,False,4038
2024-08-27,D02,35,3692,4080.14,4007.54,1,False,475,0.2525,40.29,False,4247
2024-08-28,D02,35,4038,4073.57,4000.43,2,False,492,0.2484,38.12,False,4190
2024-08-29,D02,35,4247,4061.86,4010.07,3,False,492,0.253,39.12,False,4068
2024-08-30,D02,35,4190,4121.57,4033.79,4,False,549,0.2422,44.24,False,4688
2024-08-31,D02,35,4068,4108.14,4028.14,5,False,494,0.248,44.28,False,3334
2024-09-01,D02,35,4688,4111.0,4026.57,6,False,505,0.2489,43.5,False,3589
2024-09-02,D02,36,3334,4036.71,4016.18,0,False,497,0.2455,38.39,False,3963
2024-09-03,D02,36,3589,4022.0,4011.93,1,False,514,0.249,47.81,False,4347
2024-09-04,D02,36,3963,4011.29,4008.43,2,False,502,0.2664,41.47,False,3877
2024-09-05,D02,36,4347,4025.57,4031.79,3,False,500,0.2601,40.16,False,3790
2024-09-06,D02,36,3877,3980.86,4018.68,4,False,490,0.2429,37.29,False,4651
2024-09-07,D02,36,3790,3941.14,4035.14,5,False,482,0.2636,42.5,False,3539
2024-09-08,D02,36,4651,3935.86,4029.93,6,False,413,0.2554,39.15,False,3772
2024-09-09,D02,37,3539,3965.14,4033.14,0,False,449,0.2454,45.71,False,4092
2024-09-10,D02,37,3772,3991.29,4029.57,1,False,477,0.2434,48.34,False,4070
2024-09-11,D02,37,4092,4009.71,4024.86,2,False,548,0.2502,33.32,False,4053
2024-09-12,D02,37,4070,3970.14,4027.29,3,False,540,0.2552,40.34,False,4205
2024-09-13,D02,37,4053,3995.29,4020.5,4,False,480,0.2576,35.55,False,4672
2024-09-14,D02,37,4205,4054.57,4029.07,5,False,436,0.2348,36.85,False,3451
2024-09-15,D02,37,4672,4057.57,4035.68,6,False,548,0.2457,32.4,False,3902
2024-09-16,D02,38,3451,4045.0,4033.04,0,False,479,0.2424,35.39,False,3687
2024-09-17,D02,38,3902,4063.57,4039.25,1,False,530,0.2467,34.38,False,4526
2024-09-18,D02,38,3687,4005.71,4025.07,2,False,497,0.2551,43.88,False,3984
2024-09-19,D02,38,4526,4070.86,4032.11,3,False,561,0.2539,35.13,False,4034
2024-09-20,D02,38,3984,4061.0,4039.68,4,False,541,0.2537,51.1,False,4164
2024-09-21,D02,38,4034,4036.57,4035.11,5,False,479,0.2423,36.64,False,3448
2024-09-22,D02,38,4164,3964.0,4017.11,6,False,589,0.2444,39.79,False,3661
2024-09-23,D02,39,3448,3963.57,4002.61,0,False,518,0.2531,41.29,False,4073
2024-09-24,D02,39,3661,3929.14,4001.5,1,False,468,0.2513,40.67,False,4095
2024-09-25,D02,39,4073,3984.29,4002.75,2,False,509,0.254,42.76,False,4190
2024-09-26,D02,39,4095,3922.71,3997.32,3,False,528,0.2418,47.45,False,4088
2024-09-27,D02,39,4190,3952.14,3997.32,4,False,481,0.2493,34.01,False,4513
2024-09-28,D02,39,4088,3959.86,3998.04,5,False,485,0.2462,41.41,False,3301
2024-09-29,D02,39,4513,4009.71,3991.79,6,False,450,0.2584,33.92,False,3825
2024-09-30,D02,40,3301,3988.71,3990.61,0,False,469,0.2552,32.46,False,4714
2024-10-01,D02,40,3825,4012.14,3999.04,1,False,511,0.2395,33.15,True,4987
2024-10-02,D02,40,4714,4103.71,4025.86,2,False,486,0.2327,37.24,True,4938
2024-10-03,D02,40,4987,4231.14,4048.71,3,False,476,0.25,36.39,True,5097
2024-10-04,D02,40,4938,4338.0,4086.61,4,False,518,0.2453,44.7,True,5636
2024-10-05,D02,40,5097,4482.14,4133.29,5,False,540,0.2377,29.82,True,4169
2024-10-06,D02,40,5636,4642.57,4168.46,6,False,511,0.2494,45.36,True,4581
2024-10-07,D02,41,4169,4766.57,4190.96,0,False,511,0.2549,38.67,True,4736
2024-10-08,D02,41,4581,4874.57,4219.86,1,False,452,0.2522,44.61,True,4681
2024-10-09,D02,41,4736,4877.71,4242.86,2,False,481,0.2547,50.73,True,4754
2024-10-10,D02,41,4681,4834.0,4264.68,3,False,510,0.2499,35.51,True,4635
2024-10-11,D02,41,4754,4807.71,4289.71,4,False,525,0.2554,39.13,True,5201
2024-10-12,D02,41,4635,4741.71,4305.07,5,False,524,0.2576,44.2,True,4306
2024-10-13,D02,41,5201,4679.57,4323.96,6,False,597,0.2576,40.83,True,4813
2024-10-14,D02,42,4306,4699.14,4354.5,0,False,473,0.2568,41.79,True,4790
2024-10-15,D02,42,4813,4732.29,4387.04,1,False,551,0.2615,47.52,True,5169
2024-10-16,D02,42,4790,4740.0,4426.43,2,False,462,0.2602,44.18,True,4931
2024-10-17,D02,42,5169,4809.71,4449.39,3,False,455,0.2402,33.64,True,4872
2024-10-18,D02,42,4931,4835.0,4483.21,4,False,527,0.2451,42.82,True,5526
2024-10-19,D02,42,4872,4868.86,4513.14,5,False,470,0.2502,42.86,True,4071
2024-10-20,D02,42,5526,4915.29,4561.79,6,False,439,0.2558,32.26,True,4744
2024-10-21,D02,43,4071,4881.71,4584.04,0,False,526,0.2493,36.18,True,5082
2024-10-22,D02,43,4744,4871.86,4622.71,1,False,517,0.25,36.88,True,4656
2024-10-23,D02,43,5082,4913.57,4658.75,2,False,503,0.2548,30.5,True,4703
2024-10-24,D02,43,4656,4840.29,4678.79,3,False,559,0.2482,37.81,True,4449
2024-10-25,D02,43,4703,4807.71,4697.11,4,False,470,0.2595,42.09,True,5639
2024-10-26,D02,43,4449,4747.29,4710.0,5,False,511,0.2396,41.65,True,3901
2024-10-27,D02,43,5639,4763.43,4750.21,6,False,527,0.2544,36.12,True,4982
2024-10-28,D02,44,3901,4739.14,4771.64,0,False,473,0.2434,42.6,True,4899
2024-10-29,D02,44,4982,4773.14,4812.96,1,False,503,0.2577,52.72,True,5170
2024-10-30,D02,44,4899,4747.0,4819.57,2,False,498,0.2438,36.25,True,3875
2024-10-31,D02,44,5170,4820.43,4826.11,3,True,477,0.238,42.17,True,4623
2024-11-01,D02,44,3875,4702.14,4788.14,4,False,535,0.2558,45.24,True,5805
2024-11-02,D02,44,4623,4727.0,4771.21,5,False,504,0.2389,49.48,True,4033
2024-11-03,D02,44,5805,4750.71,4777.25,6,False,521,0.2419,47.13,True,4354
2024-11-04,D02,45,4033,4769.57,4772.39,0,False,514,0.248,34.73,True,4777
2024-11-05,D02,45,4354,4679.86,4764.29,1,False,532,0.2507,39.96,True,5003
2024-11-06,D02,45,4777,4662.43,4765.75,2,False,442,0.2482,47.02,True,4881
2024-11-07,D02,45,5003,4638.57,4777.25,3,False,454,0.2573,43.71,True,4663
2024-11-08,D02,45,4881,4782.29,4781.79,4,False,500,0.2527,35.73,True,5839
2024-11-09,D02,45,4663,4788.0,4782.79,5,False,475,0.2304,50.62,True,4206
2024-11-10,D02,45,5839,4792.86,4805.57,6,False,511,0.2546,43.01,True,4672
2024-11-11,D02,46,4206,4817.57,4802.0,0,False,550,0.2532,41.68,True,5088
2024-11-12,D02,46,4672,4863.0,4796.96,1,False,523,0.262,34.59,True,5038
2024-11-13,D02,46,5088,4907.43,4807.61,2,False,533,0.242,41.74,True,4868
2024-11-14,D02,46,5038,4912.43,4802.93,3,False,503,0.2515,41.14,True,4336
2024-11-15,D02,46,4868,4910.57,4800.68,4,False,479,0.237,39.68,True,5082
2024-11-16,D02,46,4336,4863.86,4781.54,5,False,515,0.2482,47.56,True,4094
2024-11-17,D02,46,5082,4755.71,4765.68,6,False,508,0.243,37.16,True,4810
2024-11-18,D02,47,4094,4739.71,4766.5,0,False,499,0.2471,35.8,True,5034
2024-11-19,D02,47,4810,4759.43,4768.86,1,False,498,0.2525,30.03,True,4721
2024-11-20,D02,47,5034,4751.71,4767.14,2,False,484,0.2545,39.4,True,4858
2024-11-21,D02,47,4721,4706.43,4769.46,3,False,490,0.249,50.1,True,4896
2024-11-22,D02,47,4858,4705.0,4775.0,4,False,483,0.2496,50.47,True,5895
2024-11-23,D02,47,4896,4785.0,4790.96,5,False,553,0.2447,40.13,True,4256
2024-11-24,D02,47,5895,4901.14,4800.11,6,False,498,0.2427,41.7,True,4442
2024-11-25,D02,48,4256,4924.29,4812.79,0,False,526,0.2618,40.49,True,4823
2024-11-26,D02,48,4442,4871.71,4793.5,1,False,492,0.2499,38.45,True,5066
2024-11-27,D02,48,4823,4841.57,4790.79,2,False,479,0.2542,46.47,True,4666
2024-11-28,D02,48,5066,4890.86,4787.07,3,False,545,0.2522,42.07,True,5104
2024-11-29,D02,48,4666,4863.43,4815.32,4,False,492,0.255,33.59,True,5156
2024-11-30,D02,48,5104,4893.14,4832.5,5,False,548,0.2396,38.71,True,3812
2024-12-01,D02,48,5156,4787.57,4809.32,6,False,475,0.2526,31.68,True,4653
2024-12-02,D02,49,3812,4724.14,4801.43,0,False,513,0.2647,43.33,True,5113
2024-12-03,D02,49,4653,4754.29,4812.11,1,False,535,0.2572,30.93,True,4754
2024-12-04,D02,49,5113,4795.71,4824.11,2,False,460,0.2448,43.9,True,4831
2024-12-05,D02,49,4754,4751.14,4815.21,3,False,534,0.2476,41.33,True,4447
2024-12-06,D02,49,4831,4774.71,4813.43,4,False,467,0.2408,40.26,True,5546
2024-12-07,D02,49,4447,4680.86,4805.71,5,False,538,0.2464,44.14,True,3996
2024-12-08,D02,49,5546,4736.57,4795.25,6,False,540,0.2424,44.92,True,4212
2024-12-09,D02,50,3996,4762.86,4787.75,0,False,528,0.2468,43.28,True,4769
2024-12-10,D02,50,4212,4699.86,4771.32,1,False,528,0.2519,33.8,True,4542
2024-12-11,D02,50,4769,4650.71,4759.93,2,False,498,0.2633,39.17,True,5005
2024-12-12,D02,50,4542,4620.43,4742.21,3,False,479,0.2576,36.84,True,4856
2024-12-13,D02,50,5005,4645.29,4747.11,4,False,568,0.2486,45.33,True,5004
2024-12-14,D02,50,4856,4703.71,4765.68,5,False,467,0.2497,41.74,True,4317
2024-12-15,D02,50,5004,4626.29,4762.89,6,False,479,0.2469,35.22,True,4456
2024-12-16,D02,51,4317,4672.14,4770.86,0,False,509,0.243,39.7,True,4950
2024-12-17,D02,51,4456,4707.0,4758.21,1,False,460,0.2581,40.07,True,5010
2024-12-18,D02,51,4950,4732.86,4755.21,2,False,534,0.259,39.82,True,4663
2024-12-19,D02,51,5010,4799.71,4765.54,3,False,498,0.2513,31.77,True,5148
2024-12-20,D02,51,4663,4750.86,4758.57,4,False,494,0.2421,40.94,True,5179
2024-12-21,D02,51,5148,4792.57,4767.57,5,False,469,0.2393,49.24,True,3961
2024-12-22,D02,51,5179,4817.57,4742.0,6,False,444,0.2363,43.06,True,4886
2024-12-23,D02,52,3961,4766.71,4731.46,0,False,526,0.2576,43.35,True,4971
2024-12-24,D02,52,4886,4828.14,4747.32,1,False,468,0.2499,39.26,True,3746
2024-12-25,D02,52,4971,4831.14,4752.61,2,True,514,0.2545,35.03,True,5031
2024-12-26,D02,52,3746,4650.57,4705.46,3,False,511,0.2555,47.78,True,5060
2024-12-27,D02,52,5031,4703.14,4718.5,4,False,485,0.2486,38.55,True,5546
2024-12-28,D02,52,5060,4690.57,4716.93,5,False,508,0.2447,38.09,True,3893
2024-12-29,D02,52,5546,4743.0,4730.86,6,False,519,0.2545,35.52,True,4799
2024-12-30,D02,53,3893,4733.29,4733.75,0,False,520,0.247,34.97,True,4709
2024-12-31,D02,53,4799,4720.86,4738.96,1,False,542,0.2483,40.19,True,3327
2025-01-01,D02,53,4709,4683.43,4724.54,2,True,557,0.2482,44.24,False,3956
2025-01-02,D02,53,3327,4623.57,4673.57,3,False,478,0.253,34.97,False,4049
2025-01-03,D02,53,3956,4470.0,4642.32,4,False,493,0.2457,27.86,False,4468
2025-01-04,D02,53,4049,4325.57,4628.11,5,False,510,0.2538,44.18,False,3381
2025-01-05,D02,53,4468,4171.57,4589.61,6,False,521,0.2516,43.17,False,3747
2025-01-06,D02,54,3381,4098.43,4567.64,0,False,433,0.2613,37.54,False,3878
2025-01-07,D02,54,3747,3948.14,4551.04,1,False,502,0.2556,36.24,False,3908
2025-01-08,D02,54,3878,3829.43,4519.21,2,False,463,0.2513,37.43,False,4137
2025-01-09,D02,54,3908,3912.43,4496.57,3,False,512,0.2461,42.31,False,4105
2025-01-10,D02,54,4137,3938.29,4465.57,4,False,481,0.2616,32.09,False,4502
2025-01-11,D02,54,4105,3946.29,4438.75,5,False,502,0.2483,38.0,False,3736
2025-01-12,D02,54,4502,3951.14,4420.82,6,False,470,0.2639,44.32,False,4030
2025-01-13,D02,55,3736,4001.86,4400.07,0,False,475,0.2451,43.43,False,4278
2025-01-14,D02,55,4030,4042.29,4384.86,1,False,457,0.25,39.27,False,4197
2025-01-15,D02,55,4278,4099.43,4360.86,2,False,493,0.2546,41.23,False,4097
2025-01-16,D02,55,4197,4140.71,4331.82,3,False,518,0.2447,36.36,False,4096
2025-01-17,D02,55,4097,4135.0,4311.61,4,False,510,0.2563,40.97,False,4332
2025-01-18,D02,55,4096,4133.71,4274.04,5,False,433,0.2465,35.45,False,3588
2025-01-19,D02,55,4332,4109.43,4243.79,6,False,503,0.2444,33.8,False,3972
2025-01-20,D02,56,3588,4088.29,4230.46,0,False,463,0.2529,43.23,False,4092
2025-01-21,D02,56,3972,4080.0,4197.82,1,False,551,0.2566,48.79,False,4309
2025-01-22,D02,56,4092,4053.43,4166.43,2,False,469,0.2415,41.85,False,4254
2025-01-23,D02,56,4309,4069.43,4186.54,3,False,516,0.2448,39.28,False,3976
2025-01-24,D02,56,4254,4091.86,4158.79,4,False,504,0.2429,39.2,False,4656
2025-01-25,D02,56,3976,4074.71,4120.07,5,False,482,0.2551,42.67,False,3256
2025-01-26,D02,56,4656,4121.0,4088.29,6,False,574,0.2595,48.55,False,3989
2025-01-27,D02,57,3256,4073.57,4065.54,0,False,476,0.255,33.22,False,4212
2025-01-28,D02,57,3989,4076.0,4036.61,1,False,463,0.2508,47.07,False,3184
2025-01-29,D02,57,4212,4093.14,4018.86,2,True,525,0.2565,41.12,False,3149
2025-01-30,D02,57,3184,3932.43,4013.75,3,True,518,0.2516,31.97,False,4339
2025-01-31,D02,57,3149,3774.57,3984.93,4,False,512,0.256,39.67,False,4492
2025-02-01,D02,57,4339,3826.43,3995.29,5,False,530,0.2464,35.7,False,3560
2025-02-02,D02,57,4492,3803.0,3996.14,6,False,545,0.2422,42.65,False,3698
2025-02-03,D02,58,3560,3846.43,4002.54,0,False,504,0.2432,37.23,False,3993
2025-02-04,D02,58,3698,3804.86,4000.79,1,False,494,0.2504,44.17,False,3906
2025-02-05,D02,58,3993,3773.57,4004.89,2,False,505,0.245,40.44,False,4302
2025-02-06,D02,58,3906,3876.71,4004.82,3,False,513,0.2497,42.14,False,4176
2025-02-07,D02,58,4302,4041.43,4010.71,4,False,478,0.2494,39.12,False,4670
2025-02-08,D02,58,4176,4018.14,4013.25,5,False,550,0.2534,38.37,False,3729
2025-02-09,D02,58,4670,4043.57,4019.25,6,False,511,0.2431,43.39,False,3888
2025-02-10,D02,59,3729,4067.71,4019.0,0,False,493,0.2516,33.54,False,4132
2025-02-11,D02,59,3888,4094.86,4013.93,1,False,514,0.2513,41.29,False,4301
2025-02-12,D02,59,4132,4114.71,4008.71,2,False,479,0.2588,36.5,False,4410
2025-02-13,D02,59,4301,4171.14,4012.43,3,False,488,0.2568,44.11,False,4090
2025-02-14,D02,59,4410,4186.57,4023.61,4,False,500,0.2461,39.57,False,4715
2025-02-15,D02,59,4090,4174.29,4023.39,5,False,505,0.252,53.28,False,3612
2025-02-16,D02,59,4715,4180.71,4037.07,6,False,485,0.2542,31.33,False,4147
2025-02-17,D02,60,3612,4164.0,4037.93,0,False,368,0.2533,42.19,False,4252
2025-02-18,D02,60,4147,4201.0,4044.18,1,False,440,0.259,50.07,False,4426
2025-02-19,D02,60,4252,4218.14,4049.89,2,False,528,0.259,25.69,False,4112
2025-02-20,D02,60,4426,4236.0,4054.07,3,False,513,0.2519,27.88,False,4351
2025-02-21,D02,60,4112,4193.43,4049.0,4,False,517,0.252,41.99,False,4513
2025-02-22,D02,60,4351,4230.71,4062.39,5,False,520,0.2454,30.42,False,3803
2025-02-23,D02,60,4513,4201.86,4057.29,6,False,440,0.2593,45.97,False,3613
2025-02-24,D02,61,3803,4229.14,4076.82,0,False,452,0.2371,35.7,False,4124
2025-02-25,D02,61,3613,4152.86,4063.39,1,False,457,0.2568,42.15,False,4275
2025-02-26,D02,61,4124,4134.57,4060.25,2,False,483,0.2528,43.23,False,4080
2025-02-27,D02,61,4275,4113.0,4099.21,3,False,490,0.2609,29.96,False,4118
2025-02-28,D02,61,4080,4108.43,4132.46,4,False,511,0.2423,40.98,False,4667
2025-03-01,D02,61,4118,4075.14,4124.57,5,False,508,0.2528,38.73,False,3674
2025-03-02,D02,61,4667,4097.14,4130.82,6,False,509,0.2578,39.6,False,3875
2025-03-03,D02,62,3674,4078.71,4134.89,0,False,515,0.2464,36.74,False,4003
2025-03-04,D02,62,3875,4116.14,4141.21,1,False,500,0.2504,42.11,False,4055
2025-03-05,D02,62,4003,4098.86,4141.57,2,False,484,0.2564,38.39,False,3779
2025-03-06,D02,62,4055,4067.43,4146.89,3,False,506,0.2528,42.09,False,4293
2025-03-07,D02,62,3779,4024.43,4128.21,4,False,556,0.251,37.34,False,4525
2025-03-08,D02,62,4293,4049.43,4132.39,5,False,470,0.2526,35.55,False,3197
2025-03-09,D02,62,4525,4029.14,4127.21,6,False,541,0.2519,48.07,False,4030
2025-03-10,D02,63,3197,3961.0,4108.21,0,False,554,0.2589,35.44,False,4047
2025-03-11,D02,63,4030,3983.14,4113.29,1,False,543,0.2484,38.7,False,4255
2025-03-12,D02,63,4047,3989.43,4110.25,2,False,507,0.2573,51.55,False,4038
2025-03-13,D02,63,4255,4018.0,4108.61,3,False,444,0.2487,36.92,False,4062
2025-03-14,D02,63,4038,4055.0,4095.32,4,False,517,0.252,46.05,False,4619
2025-03-15,D02,63,4062,4022.0,4094.32,5,False,506,0.2556,34.93,False,3680
2025-03-16,D02,63,4619,4035.43,4090.89,6,False,505,0.251,42.34,False,3759
2025-03-17,D02,64,3680,4104.43,4093.32,0,False,406,0.2436,44.61,False,4200
2025-03-18,D02,64,3759,4065.71,4079.46,1,False,454,0.2423,53.47,False,4071
2025-03-19,D02,64,4200,4087.57,4077.61,2,False,486,0.2543,40.06,False,4335
2025-03-20,D02,64,4071,4061.29,4064.93,3,False,504,0.2415,42.56,False,4286
2025-03-21,D02,64,4335,4103.71,4072.89,4,False,595,0.2498,40.19,False,4652
2025-03-22,D02,64,4286,4135.71,4070.57,5,False,448,0.2659,41.12,False,3409
2025-03-23,D02,64,4652,4140.43,4075.54,6,False,459,0.2489,46.07,False,3494
2025-03-24,D02,65,3409,4101.71,4061.46,0,False,541,0.2455,40.27,False,4132
2025-03-25,D02,65,3494,4063.86,4057.21,1,False,444,0.2378,38.35,False,4216
2025-03-26,D02,65,4132,4054.14,4057.5,2,False,446,0.2362,43.54,False,4357
2025-03-27,D02,65,4216,4074.86,4055.39,3,False,533,0.255,44.08,False,4244
2025-03-28,D02,65,4357,4078.0,4065.29,4,False,515,0.2552,43.5,False,4819
2025-03-29,D02,65,4244,4072.0,4069.79,5,False,454,0.2513,30.64,False,3377
2025-03-30,D02,65,4819,4095.86,4075.21,6,False,511,0.2531,39.42,False,3106
2025-03-31,D02,66,3377,4091.29,4064.61,0,True,534,0.2536,45.91,False,3945
2025-04-01,D02,66,3106,4035.86,4037.14,1,False,474,0.2589,41.34,False,4086
2025-04-02,D02,66,3945,4009.14,4035.07,2,False,397,0.2585,41.77,False,4623
2025-04-03,D02,66,4086,3990.57,4036.18,3,False,482,0.2398,43.05,False,4523
2025-04-04,D02,66,4623,4028.57,4066.32,4,False,503,0.257,38.29,False,4508
2025-04-05,D02,66,4523,4068.43,4074.54,5,False,496,0.2381,48.69,False,3533
2025-04-06,D02,66,4508,4024.0,4073.93,6,False,517,0.2534,46.36,False,3909
2025-04-07,D02,67,3533,4046.29,4085.93,0,False,576,0.2581,45.87,False,4192
2025-04-08,D02,67,3909,4161.0,4081.61,1,False,505,0.2573,40.71,False,4397
2025-04-09,D02,67,4192,4196.29,4086.79,2,False,491,0.2543,36.98,False,3810
2025-04-10,D02,67,4397,4240.71,4091.86,3,False,484,0.2579,33.94,False,4116
2025-04-11,D02,67,3810,4124.57,4083.71,4,False,516,0.2579,49.3,False,4412
2025-04-12,D02,67,4116,4066.43,4085.64,5,False,541,0.2553,36.31,False,3706
2025-04-13,D02,67,4412,4052.71,4078.25,6,False,486,0.2558,40.25,False,4142
2025-04-14,D02,68,3706,4077.43,4079.18,0,False,511,0.2515,34.93,False,4598
2025-04-15,D02,68,4142,4110.71,4092.86,1,False,476,0.2492,41.17,False,4214
2025-04-16,D02,68,4598,4168.71,4107.07,2,False,458,0.2391,37.66,False,4274
2025-04-17,D02,68,4214,4142.57,4112.18,3,False,490,0.2488,45.91,False,3160
2025-04-18,D02,68,4274,4208.86,4110.0,4,True,495,0.2533,35.1,False,4495
2025-04-19,D02,68,3160,4072.29,4069.79,5,False,556,0.2482,34.84,False,3592
2025-04-20,D02,68,4495,4084.14,4064.18,6,False,526,0.2487,43.08,False,4075
2025-04-21,D02,69,3592,4067.86,4070.71,0,False,508,0.2429,37.95,False,4075
2025-04-22,D02,69,4075,4058.29,4091.46,1,False,510,0.2488,42.38,False,4052
2025-04-23,D02,69,4075,3983.57,4089.43,2,False,504,0.261,33.19,False,4089
2025-04-24,D02,69,4052,3960.43,4083.57,3,False,515,0.2615,30.27,False,4331
2025-04-25,D02,69,4089,3934.0,4074.0,4,False,488,0.2476,53.25,False,4503
2025-04-26,D02,69,4331,4101.29,4077.11,5,False,506,0.2433,34.33,False,3548
2025-04-27,D02,69,4503,4102.43,4065.82,6,False,494,0.2574,35.88,False,3537
2025-04-28,D02,70,3548,4096.14,4071.93,0,False,476,0.2549,44.92,False,4125
2025-04-29,D02,70,3537,4019.29,4087.32,1,False,482,0.2534,32.68,False,4075
2025-04-30,D02,70,4125,4026.43,4093.75,2,False,514,0.246,40.04,False,3456
2025-05-01,D02,70,4075,4029.71,4093.36,3,True,528,0.2661,43.91,False,4432
2025-05-02,D02,70,3456,3939.29,4051.68,4,False,498,0.2581,43.06,False,4863
2025-05-03,D02,70,4432,3953.71,4048.43,5,False,519,0.2591,45.68,False,3258
2025-05-04,D02,70,4863,4005.14,4061.11,6,False,491,0.2655,35.72,False,4080
2025-05-05,D02,71,3258,3963.71,4051.29,0,False,534,0.2553,39.99,False,4406
2025-05-06,D02,71,4080,4041.29,4057.39,1,False,536,0.2505,46.34,False,3920
2025-05-07,D02,71,4406,4081.43,4065.04,2,False,481,0.2583,42.61,False,3794
2025-05-08,D02,71,3920,4059.29,4048.0,3,False,539,0.2481,38.61,False,4230
2025-05-09,D02,71,3794,4107.57,4047.43,4,False,505,0.26,50.59,False,5199
2025-05-10,D02,71,4230,4078.71,4051.5,5,False,500,0.2526,41.02,False,3290
2025-05-11,D02,71,5199,4126.71,4079.61,6,False,484,0.2642,45.87,False,2966
2025-05-12,D02,72,3290,4131.29,4064.75,0,True,534,0.2406,46.76,False,4370
2025-05-13,D02,72,2966,3972.14,4022.75,1,False,498,0.25,38.22,False,4124
2025-05-14,D02,72,4370,3967.0,4014.61,2,False,546,0.2582,44.17,False,4213
2025-05-15,D02,72,4124,3996.14,4011.39,3,False,526,0.2383,50.37,False,4089
2025-05-16,D02,72,4213,4056.0,4009.21,4,False,551,0.2454,44.41,False,5097
2025-05-17,D02,72,4089,4035.86,4042.39,5,False,500,0.2576,46.27,False,3479
